案件編號,發生日期,GPS經度,GPS緯度,案件類別名稱,地址類型名稱,發生縣市名稱,受傷人數,天候名稱, 速限-第1當事者,道路型態大類別名稱,事故位置大類別名稱,號誌-號誌種類名稱,事故類型及型態大類別名稱,肇因研判子類別名稱-主要
11004AC291B2579,20210427,120.175632,23.00287,交通事故,一般地址,臺南市中西區華平路段978號,1,晴,50,單路部分,路段,無號誌,車與車,違反特定標誌(線)禁制
11004AC291B2591,20210423,120.201591,22.995319,交通事故,一般地址,臺南市中西區永福路2段191號,1,晴,50,單路部分,路段,無號誌,車與車,逆向行駛
11004AC291B2597,20210426,120.210402,22.99125,交通事故,其他,臺南市中西區段號萬昌街87號旁無名巷口,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11004AC291B2600,20210427,120.201732,22.995385,交通事故,交叉路口,臺南市中西區民權路段號永福路,1,雨,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,未依規定讓車
11004AC291B2601,20210427,120.20482,22.990792,交通事故,交叉路口,臺南市中西區友愛街段號南門路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11004AC291B2604,20210427,120.203362,22.986038,交通事故,一般地址,臺南市中西區樹林街2段113號,2,雨,50,單路部分,路段,無號誌,車與車,未注意車前狀態
11004AC291B2606,20210428,120.191166,23.004416,交通事故,交叉路口,臺南市中西區武聖路段69號武聖路2726,1,晴,50,交岔路,交叉路口,無號誌,車與車,未保持行車安全距離
11004AC291B2632,20210427,120.191234,23.005929,交通事故,交叉路口,臺南市中西區武聖路段號武聖路6940,1,晴,50,交岔路,交叉路口,無號誌,車與車,違反特定標誌(線)禁制
11004AC291B2661,20210427,120.207199,22.982456,交通事故,交叉路口,臺南市中西區五妃街段號健康路1170,1,陰,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11004AC291B2691,20210430,120.210164,22.997428,交通事故,交叉路口,臺南市中西區成功路段號西華南街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
11004AC291B2699,20210429,120.205531,22.981381,交通事故,交叉路口,臺南市中西區健康路段號慶中街,1,雨,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),汽(機)車本身,未注意車前狀態
11004AC291B2708,20210429,120.203816,22.982603,交通事故,交叉路口,臺南市中西區南門路段號五妃街,2,晴,50,單路部分,路段,無號誌,車與車,未保持行車安全距離
11004AC291B2714,20210429,120.198779,23.000432,交通事故,交叉路口,臺南市中西區成功路段號海安路,1,陰,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,起步未注意其他車(人)安全
11004AC291B2723,20210430,120.211428,22.994471,交通事故,一般地址,臺南市中西區民族路2段3號,1,晴,50,單路部分,路段,行車管制號誌,車與車,開啟車門不當而肇事
11004AC291B2730,20210424,120.205044,22.99082,交通事故,一般地址,臺南市中西區友愛街段25號0,1,晴,50,單路部分,路段,無號誌,車與車,未依規定讓車
11004AC291B2739,20210430,120.187074,22.989127,交通事故,交叉路口,臺南市中西區中華西路1段號永華路1,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11004AC291B2769,20210430,120.196524,22.994805,交通事故,一般地址,臺南市中西區海安路2段90號,1,晴,50,單路部分,路段,行車管制號誌,車與車,未注意車前狀態
11004AC291B2776,20210429,120.211632,22.991995,交通事故,交叉路口,臺南市中西區北門路1段號興華街12,1,雨,50,交岔路,交叉路口,無號誌,汽(機)車本身,未注意車前狀態
11004AC291B2796,20210430,120.186198,23.001829,交通事故,交叉路口,臺南市中西區頂美三街段81號頂美三街,2,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11004AC291B2833,20210430,120.193861,22.999553,交通事故,交叉路口,臺南市中西區民族路段號大福街,1,晴,50,交岔路,交叉路口,閃光號誌,車與車,逆向行駛
11004AC291B2865,20210427,120.194568,22.997764,交通事故,交叉路口,臺南市中西區金華路段號民權路,1,陰,50,交岔路,其他,行車管制號誌,人與汽(機)車,未注意車前狀態
11004AC291B2874,20210413,120.199212,22.994799,交通事故,一般地址,臺南市中西區西門路二段段207號0,1,晴,50,單路部分,路段,無號誌,車與車,其他引起事故之違規或不當行為
11004AC291B2902,20210428,120.196308,22.998884,交通事故,一般地址,臺南市中西區民族路3段138號,1,晴,50,單路部分,路段,無號誌,車與車,違反特定標誌(線)禁制
11004AC291B2905,20210429,120.193983,22.996128,交通事故,交叉路口,臺南市中西區金華路段號民生路,1,晴,50,單路部分,路段,無號誌,車與車,未注意車前狀態
11004AC291B2967,20210415,120.187664,22.999043,交通事故,交叉路口,臺南市中西區民權路段號西和路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11004AC291B2973,20210421,120.184813,23.006065,交通事故,其他,臺南市中西區段號和緯路五段59巷口,1,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11004AC291B2974,20210404,120.186354,23.006825,交通事故,交叉路口,臺南市中西區中華西路段號和緯路,1,晴,50,交岔路,路段,行車管制號誌,車與車,開啟車門不當而肇事
11004AC291B2980,20210419,120.205844,22.982573,交通事故,一般地址,臺南市中西區五妃街段190號,2,晴,50,單路部分,路段,無號誌,車與車,起步未注意其他車(人)安全
11004AC291B3002,20210418,120.186947,22.992313,交通事故,一般地址,臺南市中西區中華西路二段段34號,1,晴,60,單路部分,路段,無號誌,車與車,未保持行車安全間隔
11004AC291B3008,20210430,120.177896,23.003233,交通事故,一般地址,臺南市中西區西賢一街段21212號,1,晴,50,單路部分,路段,無號誌,車與車,未依規定讓車
11004AC291B3010,20210430,120.209927,22.994416,交通事故,一般地址,臺南市中西區民族路2段59號,1,晴,50,交岔路,交叉路口,無號誌,車與車,逆向行駛
11004AC291B3036,20210420,120.211167,22.984865,交通事故,交叉路口,臺南市中西區大同路段號開山路,1,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,變換車道或方向不當
11004AC291B3081,20210409,120.210068,22.981364,交通事故,一般地址,臺南市中西區健康路1段68號,1,晴,50,單路部分,路段,無號誌,汽(機)車本身,未注意車前狀態
11004AC291B3083,20210409,120.196086,22.992555,交通事故,其他,臺南市中西區段號海安路(康樂市場82號前),2,晴,50,單路部分,路段,無號誌,車與車,起步未注意其他車(人)安全
11004AC291B3120,20210412,120.192401,22.989708,交通事故,交叉路口,臺南市中西區金華路段號大勇街,3,晴,50,交岔路,交叉路口,行車管制號誌,車與車,左轉彎未依規定
11004AC291B3282,20210406,120.202902,22.996743,交通事故,其他,臺南市中西區段號民族路赤崁樓停車場出入口,1,晴,50,單路部分,路段,無號誌,車與車,尚未發現肇事因素
11004AC291B3283,20210414,120.208905,22.982517,交通事故,其他,臺南市中西區段號五妃街72號對面,1,晴,50,單路部分,路段,無號誌,人與汽(機)車,未注意車前狀態
11004AC291B3335,20210418,120.196651,22.995229,交通事故,交叉路口,臺南市中西區民生路段號海安路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11004AC291B3340,20210420,120.190133,23.006397,交通事故,一般地址,臺南市中西區武聖路段179號,1,晴,50,單路部分,路段,無號誌,車與車,不明原因肇事
11004AC291B3359,20210426,120.204951,22.995943,交通事故,交叉路口,臺南市中西區民族路段號中成路,1,晴,50,交岔路,路段,行車管制號誌,車與車,未保持行車安全距離
11004AC291B3363,20210426,120.177672,23.000316,交通事故,交叉路口,臺南市中西區西賢一街段號西賢一街51,2,雨,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11004AC291B3434,20210427,120.205494,22.981373,交通事故,交叉路口,臺南市中西區健康路段號慶中街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11004AC291B3438,20210421,120.199194,22.994451,交通事故,交叉路口,臺南市中西區西門路段號民生路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全間隔
11004AC291B3442,20210421,120.204811,22.990803,交通事故,交叉路口,臺南市中西區南門路段號友愛街,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,變換車道或方向不當
11004AC391B0035,20210401,120.206153,23.029346,交通事故,交叉路口,臺南市安南區安通路4段號安通二街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11004AC391B0043,20210401,120.202675,23.042962,交通事故,一般地址,臺南市安南區怡安路2段61號,1,晴,50,交岔路,交叉路口,閃光號誌,車與車,未保持行車安全間隔
11004AC391B0060,20210401,120.19045,23.032471,交通事故,一般地址,臺南市安南區海佃路二段段1502號,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,裝載貨物不穩妥
11004AC391B0104,20210401,120.198305,23.064552,交通事故,交叉路口,臺南市安南區長溪路3段40540號長溪路3405,1,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11004AC391B0120,20210401,120.198843,23.067349,交通事故,一般地址,臺南市安南區長和路4段432號,1,晴,50,單路部分,路段,無號誌,汽(機)車本身,其他引起事故之違規或不當行為
11004AC391B0121,20210401,120.128139,23.065091,交通事故,交叉路口,臺南市安南區安中路6段號城安二街,3,晴,50,交岔路,交叉路口,無號誌,車與車,左轉彎未依規定
11004AC391B0123,20210402,120.129764,23.062543,交通事故,交叉路口,臺南市安南區安中路6段號城北路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11004AC391B0126,20210402,120.209831,23.028158,交通事故,交叉路口,臺南市安南區郡安路4段號郡安路489,2,晴,50,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11004AC391B0136,20210402,120.191608,23.022742,交通事故,一般地址,臺南市安南區國安街段1號,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11004AC391B0161,20210403,120.149434,23.078376,交通事故,一般地址,臺南市安南區公學路6段418號,1,晴,50,單路部分,路段,無號誌,車與車,未注意車前狀態
11004AC391B0174,20210403,120.202775,23.051149,交通事故,交叉路口,臺南市安南區長和路段號長溪路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,酒醉(後)駕駛失控
11004AC391B0192,20210403,120.145804,23.040603,交通事故,交叉路口,臺南市安南區工業三路段號科技二路,4,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
11004AC391B0193,20210401,120.189339,23.032419,交通事故,交叉路口,臺南市安南區海東街段號海德一路,2,晴,40,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11004AC391B0195,20210403,120.191467,23.025339,交通事故,交叉路口,臺南市安南區海佃路1段號海佃路1246,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
11004AC391B0205,20210401,120.191587,23.024727,交通事故,其他,臺南市安南區段號海佃路一段與海佃路一段188巷口,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11004AC391B0223,20210401,120.213584,23.053529,交通事故,交叉路口,臺南市安南區安和路段號總安街,1,晴,60,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11004AC391B0233,20210401,120.210544,23.024921,交通事故,交叉路口,臺南市安南區府安路4段號府安路424,2,晴,50,交岔路,交叉路口,無號誌,車與車,起步未注意其他車(人)安全
11004AC391B0234,20210404,120.170323,23.027344,交通事故,交叉路口,臺南市安南區海尾路段號安明路,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,其他引起事故之違規或不當行為
11004AC391B0259,20210405,120.181836,23.027384,交通事故,其他,臺南市安南區段號安通路六段,1,晴,60,單路部分,路段,無號誌,汽(機)車本身,未注意車前狀態
11004AC391B0262,20210404,120.137598,23.001772,交通事故,其他,臺南市安南區段號四草大道80巷(草高港分50號電桿)前,1,晴,40,單路部分,路段,無號誌,車與車,未注意車前狀態
11004AC391B0267,20210404,120.187813,23.039659,交通事故,交叉路口,臺南市安南區海佃路二段段號海環街,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11004AC391B0270,20210405,120.186857,23.026268,交通事故,交叉路口,臺南市安南區國安街段156號國安街156171,1,晴,50,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11004AC391B0283,20210402,120.183994,23.047148,交通事故,交叉路口,臺南市安南區安中路段號海佃路,3,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11004AC391B0285,20210404,120.213679,23.029609,交通事故,交叉路口,臺南市安南區安和路1段288號安和路1220,1,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11004AC391B0291,20210405,120.22018,23.063287,交通事故,其他,臺南市安南區段號長和路二段與長和路二段140巷口,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11004AC391B0297,20210405,120.217197,23.050606,交通事故,交叉路口,臺南市安南區總安街1段號北安路3745,1,晴,50,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11004AC391B0308,20210405,120.187517,23.041396,交通事故,交叉路口,臺南市安南區海佃路2段號安吉路1,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
11004AC391B0344,20210406,120.215315,23.040117,交通事故,其他,臺南市安南區段號安和路二段與怡安路一段口,1,晴,60,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
